db_id	query	scaff	strand	coords	db	crossref_id	crossref_method	name	taxon_name	taxon_id	evalue	score	seqid	qcov	tcov
WP_048526752.1	WP_020634196.1	NZ_CP180236.1	-	1241393..1243342	local_clustered	WP_048526752.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047556505.1	3397768	1.536e-19	926	17.5	98.2	67.30000000000001
WP_414835407.1	WP_020634197.1	NZ_CP180236.1	-	1243339..1245258	local_clustered	WP_414835407.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047556505.1	3397768	0.00002273	296	11.9	76.0	50.5
WP_138322300.1	WP_020634196.1	NZ_JBJKCG010000008.1	-	144329..146278	local_clustered	WP_138322300.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_046547015.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_265153149.1	WP_020634197.1	NZ_JBJKCG010000008.1	-	146275..148194	local_clustered	WP_265153149.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_046547015.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_000067616.1	WP_020634197.1	NZ_JBKOJY010000010.1	+	171793..173712	local_clustered	WP_000067616.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047228345.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_000192959.1	WP_020634196.1	NZ_JBKOJY010000010.1	+	173709..175658	local_clustered	WP_000192959.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047228345.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067632.1	WP_020634197.1	NZ_JBLBSD010000003.1	+	111459..113378	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047291485.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192965.1	WP_020634196.1	NZ_JBLBSD010000003.1	+	113375..115324	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047291485.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_073530310.1	WP_020634196.1	NZ_JBMMKF010000001.1	-	1274838..1276787	local_clustered	WP_073530310.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_049219125.1	2026187	1.536e-19	926	17.5	98.2	67.30000000000001
WP_061183172.1	WP_020634197.1	NZ_JBMMKF010000001.1	-	1276784..1278703	local_clustered	WP_061183172.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_049219125.1	2026187	0.00002273	296	11.9	76.0	50.5
WP_073530310.1	WP_020634196.1	NZ_JBMMKE010000001.1	-	1275210..1277159	local_clustered	WP_073530310.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_049219145.1	2026187	1.536e-19	926	17.5	98.2	67.30000000000001
WP_061183172.1	WP_020634197.1	NZ_JBMMKE010000001.1	-	1277156..1279075	local_clustered	WP_061183172.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_049219145.1	2026187	0.00002273	296	11.9	76.0	50.5
WP_073530310.1	WP_020634196.1	NZ_JBMMKG010000001.1	-	1275210..1277159	local_clustered	WP_073530310.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_049219165.1	2026187	1.536e-19	926	17.5	98.2	67.30000000000001
WP_061183172.1	WP_020634197.1	NZ_JBMMKG010000001.1	-	1277156..1279075	local_clustered	WP_061183172.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_049219165.1	2026187	0.00002273	296	11.9	76.0	50.5
WP_236807173.1	WP_020634196.1	NZ_JBMMKH010000001.1	-	1248454..1250403	local_clustered	WP_236807173.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_049219245.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_236807175.1	WP_020634197.1	NZ_JBMMKH010000001.1	-	1250400..1252319	local_clustered	WP_236807175.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_049219245.1	1392	0.00002273	296	11.9	76.0	50.5
WP_073530310.1	WP_020634196.1	NZ_JBMMKK010000001.1	-	1275233..1277182	local_clustered	WP_073530310.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_049219345.1	2026187	1.536e-19	926	17.5	98.2	67.30000000000001
WP_061183172.1	WP_020634197.1	NZ_JBMMKK010000001.1	-	1277179..1279098	local_clustered	WP_061183172.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_049219345.1	2026187	0.00002273	296	11.9	76.0	50.5
WP_087984771.1	WP_020634196.1	NZ_JBNHET010000008.1	-	164191..166140	local_clustered	WP_087984771.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050053415.1	1890302	1.536e-19	926	17.5	98.2	67.30000000000001
WP_087984772.1	WP_020634197.1	NZ_JBNHET010000008.1	-	166137..168056	local_clustered	WP_087984772.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050053415.1	1890302	0.00002273	296	11.9	76.0	50.5
WP_426831763.1	WP_020634197.1	NZ_JBNIKX010000005.1	+	241259..243178	local_clustered	WP_426831763.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050107395.1	2026190	0.00002273	296	11.9	76.0	50.5
WP_426831762.1	WP_020634196.1	NZ_JBNIKX010000005.1	+	243175..245124	local_clustered	WP_426831762.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050107395.1	2026190	1.536e-19	926	17.5	98.2	67.30000000000001
WP_426831762.1	WP_020634196.1	NZ_JBNILA010000004.1	-	183766..185715	local_clustered	WP_426831762.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050107455.1	2026190	1.536e-19	926	17.5	98.2	67.30000000000001
WP_426831763.1	WP_020634197.1	NZ_JBNILA010000004.1	-	185712..187631	local_clustered	WP_426831763.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050107455.1	2026190	0.00002273	296	11.9	76.0	50.5
WP_000067618.1	WP_020634197.1	NZ_JBHFXF010000003.1	+	118110..120029	local_clustered	WP_000067618.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048128225.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192964.1	WP_020634196.1	NZ_JBHFXF010000003.1	+	120026..121975	local_clustered	WP_000192964.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048128225.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000192964.1	WP_020634196.1	NZ_JBHFXG010000003.1	-	350274..352223	local_clustered	WP_000192964.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048128245.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067618.1	WP_020634197.1	NZ_JBHFXG010000003.1	-	352220..354139	local_clustered	WP_000067618.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048128245.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000067618.1	WP_020634197.1	NZ_JBHFXH010000003.1	+	118110..120029	local_clustered	WP_000067618.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048128265.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192964.1	WP_020634196.1	NZ_JBHFXH010000003.1	+	120026..121975	local_clustered	WP_000192964.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048128265.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067618.1	WP_020634197.1	NZ_JBHFXI010000004.1	+	118110..120029	local_clustered	WP_000067618.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048128285.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192964.1	WP_020634196.1	NZ_JBHFXI010000004.1	+	120026..121975	local_clustered	WP_000192964.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048128285.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000192964.1	WP_020634196.1	NZ_JBHFXJ010000004.1	-	350331..352280	local_clustered	WP_000192964.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048128445.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067618.1	WP_020634197.1	NZ_JBHFXJ010000004.1	-	352277..354196	local_clustered	WP_000067618.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048128445.1	1392	0.00002273	296	11.9	76.0	50.5
WP_062821891.1	WP_020634196.1	NZ_JAYKJZ010000005.1	-	150096..152045	local_clustered	WP_062821891.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_046825375.1	2026187	1.536e-19	926	17.5	98.2	67.30000000000001
WP_061183172.1	WP_020634197.1	NZ_JAYKJZ010000005.1	-	152042..153961	local_clustered	WP_061183172.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_046825375.1	2026187	0.00002273	296	11.9	76.0	50.5
WP_412839126.1	WP_020634197.1	NZ_JBKOJX010000076.1	+	6556..8475	local_clustered	WP_412839126.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047228285.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_076856137.1	WP_020634196.1	NZ_JBKOJX010000076.1	+	8472..10421	local_clustered	WP_076856137.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047228285.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067616.1	WP_020634197.1	NZ_JBKOJZ010000011.1	+	109805..111724	local_clustered	WP_000067616.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047228295.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_000192959.1	WP_020634196.1	NZ_JBKOJZ010000011.1	+	111721..113670	local_clustered	WP_000192959.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047228295.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067616.1	WP_020634197.1	NZ_JBKOJW010000011.1	+	109805..111724	local_clustered	WP_000067616.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047228325.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_000192959.1	WP_020634196.1	NZ_JBKOJW010000011.1	+	111721..113670	local_clustered	WP_000192959.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047228325.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_098720239.1	WP_020634197.1	NZ_JBIYDJ010000003.1	+	367502..369421	local_clustered	WP_098720239.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_044908615.1	3156291	0.00002273	296	11.9	76.0	50.5
WP_098720240.1	WP_020634196.1	NZ_JBIYDJ010000003.1	+	369418..371367	local_clustered	WP_098720240.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_044908615.1	3156291	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000192971.1	WP_020634196.1	NZ_JBMSUD010000002.1	-	215323..217272	local_clustered	WP_000192971.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_049444875.1	1428	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067629.1	WP_020634197.1	NZ_JBMSUD010000002.1	-	217269..219188	local_clustered	WP_000067629.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_049444875.1	1428	0.00002273	296	11.9	76.0	50.5
WP_318160891.1	WP_020634196.1	NZ_CP150839.1	-	1243234..1245183	local_clustered	WP_318160891.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_045348155.1	2026187	1.536e-19	926	17.5	98.2	67.30000000000001
WP_318160892.1	WP_020634197.1	NZ_CP150839.1	-	1245180..1247099	local_clustered	WP_318160892.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_045348155.1	2026187	0.00002273	296	11.9	76.0	50.5
WP_000192965.1	WP_020634196.1	NZ_CP184646.1	-	1219611..1221560	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048685885.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067632.1	WP_020634197.1	NZ_CP184646.1	-	1221557..1223476	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048685885.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000105762.1	WP_020634197.1	NZ_JBNNJS010000004.1	+	136287..138206	local_clustered	WP_000105762.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050270175.1	2026188	0.00002273	296	11.9	76.0	50.5
WP_074565486.1	WP_020634196.1	NZ_JBNNJS010000004.1	+	138203..140152	local_clustered	WP_074565486.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050270175.1	2026188	1.536e-19	926	17.5	98.2	67.30000000000001
WP_336589623.1	WP_020634196.1	NZ_JBKAMS010000012.1	-	60943..62892	local_clustered	WP_336589623.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_046310575.1	1672662	1.536e-19	926	17.5	98.2	67.30000000000001
WP_336589622.1	WP_020634197.1	NZ_JBKAMS010000012.1	-	62889..64808	local_clustered	WP_336589622.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_046310575.1	1672662	0.00002273	296	11.9	76.0	50.5
WP_000192965.1	WP_020634196.1	NZ_JBLBSA010000009.1	-	35880..37829	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047289895.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067632.1	WP_020634197.1	NZ_JBLBSA010000009.1	-	37826..39745	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047289895.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192965.1	WP_020634196.1	NZ_JBLBSB010000006.1	-	134974..136923	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047289935.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067632.1	WP_020634197.1	NZ_JBLBSB010000006.1	-	136920..138839	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047289935.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000067632.1	WP_020634197.1	NZ_JBLBSC010000010.1	+	111249..113168	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047289945.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192965.1	WP_020634196.1	NZ_JBLBSC010000010.1	+	113165..115114	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047289945.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000192965.1	WP_020634196.1	NZ_JBLBSJ010000007.1	-	134730..136679	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047291435.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067632.1	WP_020634197.1	NZ_JBLBSJ010000007.1	-	136676..138595	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047291435.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192965.1	WP_020634196.1	NZ_JBLBSF010000006.1	-	134730..136679	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047291445.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067632.1	WP_020634197.1	NZ_JBLBSF010000006.1	-	136676..138595	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047291445.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000067632.1	WP_020634197.1	NZ_JBLBSE010000010.1	+	111249..113168	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047291455.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192965.1	WP_020634196.1	NZ_JBLBSE010000010.1	+	113165..115114	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047291455.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_416488014.1	WP_020634196.1	NZ_JAETVW010000001.1	-	512936..514885	local_clustered	WP_416488014.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048053935.1	2026187	1.536e-19	926	17.5	98.2	67.30000000000001
WP_074567598.1	WP_020634197.1	NZ_JAETVW010000001.1	-	514882..516801	local_clustered	WP_074567598.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048053935.1	2026187	0.00002273	296	11.9	76.0	50.5
WP_416504202.1	WP_020634197.1	NZ_JAETVX010000008.1	+	16549..18468	local_clustered	WP_416504202.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048053975.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_416504203.1	WP_020634196.1	NZ_JAETVX010000008.1	+	18465..20414	local_clustered	WP_416504203.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048053975.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_416515154.1	WP_020634196.1	NZ_JAEVMB010000001.1	-	493677..495626	local_clustered	WP_416515154.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048054035.1	2026188	1.536e-19	926	17.5	98.2	67.30000000000001
WP_270682645.1	WP_020634197.1	NZ_JAEVMB010000001.1	-	495623..497542	local_clustered	WP_270682645.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048054035.1	2026188	0.00002273	296	11.9	76.0	50.5
WP_046198555.1	WP_020634196.1	NZ_JAEVMA010000009.1	-	207642..209591	local_clustered	WP_046198555.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048054055.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_046198554.1	WP_020634197.1	NZ_JAEVMA010000009.1	-	209588..211507	local_clustered	WP_046198554.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048054055.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_071708929.1	WP_020634197.1	NZ_JAEVMC010000002.1	+	457288..459207	local_clustered	WP_071708929.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_048054075.1	2026188	0.00002273	296	11.9	76.0	50.5
WP_000193004.1	WP_020634196.1	NZ_JAEVMC010000002.1	+	459204..461153	local_clustered	WP_000193004.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_048054075.1	2026188	1.536e-19	926	17.5	98.2	67.30000000000001
WP_426967588.1	WP_020634197.1	NZ_JBNMRU010000130.1	+	127384..129303	local_clustered	WP_426967588.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050188665.1	1890302	0.00002273	296	11.9	76.0	50.5
WP_426967590.1	WP_020634196.1	NZ_JBNMRU010000130.1	+	129300..131249	local_clustered	WP_426967590.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050188665.1	1890302	1.536e-19	926	17.5	98.2	67.30000000000001
WP_421615465.1	WP_020634196.1	NZ_JBMMKL010000001.1	-	1952056..1954005	local_clustered	WP_421615465.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_049219385.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_070172312.1	WP_020634197.1	NZ_JBMMKL010000001.1	-	1954002..1955921	local_clustered	WP_070172312.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_049219385.1	1392	0.00002273	296	11.9	76.0	50.5
WP_061183172.1	WP_020634197.1	NZ_JBLEPZ010000004.1	+	127936..129855	local_clustered	WP_061183172.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047345785.1	2026187	0.00002273	296	11.9	76.0	50.5
WP_062821891.1	WP_020634196.1	NZ_JBLEPZ010000004.1	+	129852..131801	local_clustered	WP_062821891.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047345785.1	2026187	1.536e-19	926	17.5	98.2	67.30000000000001
WP_414206237.1	WP_020634196.1	NZ_JBLGTT010000004.1	-	489624..491573	local_clustered	WP_414206237.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_047468785.1	1396	1.536e-19	926	17.5	98.2	67.30000000000001
WP_070172312.1	WP_020634197.1	NZ_JBLGTT010000004.1	-	491570..493489	local_clustered	WP_070172312.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_047468785.1	1396	0.00002273	296	11.9	76.0	50.5
WP_101195533.1	WP_020634196.1	NZ_JBIYZP010000007.1	-	36042..37991	local_clustered	WP_101195533.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_045949855.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_101195534.1	WP_020634197.1	NZ_JBIYZP010000007.1	-	37988..39907	local_clustered	WP_101195534.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_045949855.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192959.1	WP_020634196.1	NZ_JAXBCW010000002.1	-	200405..202354	local_clustered	WP_000192959.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_046031335.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067616.1	WP_020634197.1	NZ_JAXBCW010000002.1	-	202351..204270	local_clustered	WP_000067616.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_046031335.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_071758952.1	WP_020634197.1	NZ_JBJJTH010000002.1	+	475301..477220	local_clustered	WP_071758952.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_046054275.1	3382157	0.00002273	296	11.9	76.0	50.5
WP_048526752.1	WP_020634196.1	NZ_JBJJTH010000002.1	+	477217..479166	local_clustered	WP_048526752.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_046054275.1	3382157	1.536e-19	926	17.5	98.2	67.30000000000001
WP_001978363.1	WP_020634197.1	NZ_JAVRFZ010000040.1	+	90373..92292	local_clustered	WP_001978363.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_046718865.1	2026188	0.00002273	296	11.9	76.0	50.5
WP_001978361.1	WP_020634196.1	NZ_JAVRFZ010000040.1	+	92289..94238	local_clustered	WP_001978361.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_046718865.1	2026188	1.536e-19	926	17.5	98.2	67.30000000000001
WP_061185267.1	WP_020634197.1	NZ_JBKOHK010000002.1	+	170934..172853	local_clustered	WP_061185267.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_046763985.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_095842669.1	WP_020634196.1	NZ_JBKOHK010000002.1	+	172850..174799	local_clustered	WP_095842669.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_046763985.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_428889286.1	WP_020634196.1	NZ_JBNRUU010000006.1	-	314523..316472	local_clustered	WP_428889286.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050379715.1	1396	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067629.1	WP_020634197.1	NZ_JBNRUU010000006.1	-	316469..318388	local_clustered	WP_000067629.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050379715.1	1396	0.00002273	296	11.9	76.0	50.5
WP_000193004.1	WP_020634196.1	NZ_JBCMWH010000026.1	-	250602..252551	local_clustered	WP_000193004.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050475345.1	2026188	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000105763.1	WP_020634197.1	NZ_JBCMWH010000026.1	-	252548..254467	local_clustered	WP_000105763.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050475345.1	2026188	0.00002273	296	11.9	76.0	50.5
WP_000067632.1	WP_020634197.1	NZ_JBCMWM010000008.1	+	443371..445290	local_clustered	WP_000067632.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050475445.1	1392	0.00002273	296	11.9	76.0	50.5
WP_000192965.1	WP_020634196.1	NZ_JBCMWM010000008.1	+	445287..447236	local_clustered	WP_000192965.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050475445.1	1392	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000192960.1	WP_020634196.1	NZ_JBCMWN010000014.1	-	28607..30556	local_clustered	WP_000192960.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050475465.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067616.1	WP_020634197.1	NZ_JBCMWN010000014.1	-	30553..32472	local_clustered	WP_000067616.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050475465.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_265153149.1	WP_020634197.1	NZ_JBCMWO010000046.1	+	56224..58143	local_clustered	WP_265153149.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050475485.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_138322300.1	WP_020634196.1	NZ_JBCMWO010000046.1	+	58140..60089	local_clustered	WP_138322300.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050475485.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000192974.1	WP_020634196.1	NZ_JBCMXP010000013.1	-	198799..200748	local_clustered	WP_000192974.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050476065.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_000067623.1	WP_020634197.1	NZ_JBCMXP010000013.1	-	200745..202664	local_clustered	WP_000067623.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050476065.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_061131564.1	WP_020634196.1	NZ_JBCMYY010000063.1	-	38932..40881	local_clustered	WP_061131564.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050477265.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_076875701.1	WP_020634197.1	NZ_JBCMYY010000063.1	-	40878..42797	local_clustered	WP_076875701.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050477265.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_061131564.1	WP_020634196.1	NZ_JBCNSA010000001.1	-	251418..253367	local_clustered	WP_061131564.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050483525.1	2026186	1.536e-19	926	17.5	98.2	67.30000000000001
WP_061131565.1	WP_020634197.1	NZ_JBCNSA010000001.1	-	253364..255283	local_clustered	WP_061131565.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050483525.1	2026186	0.00002273	296	11.9	76.0	50.5
WP_048526753.1	WP_020634197.1	NZ_JBNXSM010000001.1	+	627952..629871	local_clustered	WP_048526753.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050563305.1	2026189	0.00002273	296	11.9	76.0	50.5
WP_430637749.1	WP_020634196.1	NZ_JBNXSM010000001.1	+	629868..631817	local_clustered	WP_430637749.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050563305.1	2026189	1.536e-19	926	17.5	98.2	67.30000000000001
WP_088048343.1	WP_020634196.1	NZ_JBNXSN010000022.1	-	15475..17424	local_clustered	WP_088048343.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050563315.1	1890302	1.536e-19	926	17.5	98.2	67.30000000000001
WP_088048344.1	WP_020634197.1	NZ_JBNXSN010000022.1	-	17421..19340	local_clustered	WP_088048344.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050563315.1	1890302	0.00002273	296	11.9	76.0	50.5
WP_088057625.1	WP_020634196.1	NZ_JBCMHN010000010.1	-	354523..356472	local_clustered	WP_088057625.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050456545.1	1890302	1.536e-19	926	17.5	98.2	67.30000000000001
WP_088057627.1	WP_020634197.1	NZ_JBCMHN010000010.1	-	356469..358388	local_clustered	WP_088057627.1	local_clustered	putative thiazole-containing bacteriocin maturation protein	GCF_050456545.1	1890302	0.00002273	296	11.9	76.0	50.5
WP_000193004.1	WP_020634196.1	NZ_JBCMHR010000057.1	-	42314..44263	local_clustered	WP_000193004.1	local_clustered	TOMM precursor leader peptide-binding protein	GCF_050456565.1	2026188	1.536e-19	926	17.5	98.2	67.30000000000001
